Cromossomo: 0,IDs: [47, 28, 29, 62],Nomes: [Dev47, Dev28, Dev29, Dev62],Fit: [0.83, 0.75, 0.75, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 357,IDs: [229, 7, 29, 402],Nomes: [Dev229, Dev7, Dev29, Dev402],Fit: [0.83, 0.7848543093852676, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.38
Cromossomo: 358,IDs: [81, 97, 17, 46],Nomes: [Dev81, Dev97, Dev17, Dev46],Fit: [0.7050518278072024, 0.769233341470017, 0.7004579984196748, 0.821365228845065],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 359,IDs: [65, 82, 89, 16],Nomes: [Dev65, Dev82, Dev89, Dev16],Fit: [0.58, 0.75, 0.83, 0.58],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.03
Cromossomo: 360,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 361,IDs: [81, 174, 94, 327],Nomes: [Dev81, Dev174, Dev94, Dev327],Fit: [0.7112049633124552, 0.83, 1.00, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 362,IDs: [229, 7, 17, 46],Nomes: [Dev229, Dev7, Dev17, Dev46],Fit: [0.7864924860517467, 0.7840001823436227, 0.7500137694326625, 0.8244528403651395],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 363,IDs: [55, 8, 65, 62],Nomes: [Dev55, Dev8, Dev65, Dev62],Fit: [0.75, 0.75, 0.58, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 364,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 365,IDs: [82, 48, 94, 62],Nomes: [Dev82, Dev48, Dev94, Dev62],Fit: [0.75, 0.92, 0.67, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 366,IDs: [335, 270, 65, 211],Nomes: [Dev335, Dev270, Dev65, Dev211],Fit: [0.92, 0.83, 0.6320712952320959, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 367,IDs: [55, 8, 17, 46],Nomes: [Dev55, Dev8, Dev17, Dev46],Fit: [0.7555130261721674, 0.7625719985357204, 0.6810151288419157, 0.8138569273940007],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 368,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 369,IDs: [335, 48, 94, 211],Nomes: [Dev335, Dev48, Dev94, Dev211],Fit: [0.8968075564430069, 0.9028380312654161, 0.6528330312830042, 0.9310427102653597],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 370,IDs: [82, 270, 65, 211],Nomes: [Dev82, Dev270, Dev65, Dev211],Fit: [0.8066041657882654, 0.8598810874375515, 0.6406398518841543, 0.7924296412117863],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 371,IDs: [53, 46, 16, 29],Nomes: [Dev53, Dev46, Dev16, Dev29],Fit: [0.58, 0.83, 0.58, 0.75],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.16
Cromossomo: 372,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 373,IDs: [82, 7, 94, 211],Nomes: [Dev82, Dev7, Dev94, Dev211],Fit: [0.8255528299977642, 0.92, 0.6495459121146705, 0.8744683389407952],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 374,IDs: [29, 81, 62, 28],Nomes: [Dev29, Dev81, Dev62, Dev28],Fit: [0.75, 0.83, 0.58, 0.75],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.35
Cromossomo: 375,IDs: [335, 270, 65, 211],Nomes: [Dev335, Dev270, Dev65, Dev211],Fit: [0.8667545867532735, 0.8691295287715082, 0.640821789510401, 0.7925059357754696],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 376,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 377,IDs: [82, 7, 448, 46],Nomes: [Dev82, Dev7, Dev448, Dev46],Fit: [0.8360861599170181, 0.9073305050903604, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 378,IDs: [335, 270, 94, 211],Nomes: [Dev335, Dev270, Dev94, Dev211],Fit: [0.8462087798868054, 0.8833254414383696, 0.6457594416954331, 0.872299767640838],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 379,IDs: [48, 38, 45, 89],Nomes: [Dev48, Dev38, Dev45, Dev89],Fit: [0.92, 0.83, 0.75, 0.83],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 380,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 381,IDs: [82, 7, 94, 46],Nomes: [Dev82, Dev7, Dev94, Dev46],Fit: [0.8380391709224966, 0.8994693387723152, 0.7022538116235397, 0.8422915771364514],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 382,IDs: [56, 16, 38, 62],Nomes: [Dev56, Dev16, Dev38, Dev62],Fit: [0.75, 0.58, 0.83, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 383,IDs: [336, 181, 351, 211],Nomes: [Dev336, Dev181, Dev351, Dev211],Fit: [0.92, 0.92, 0.92, 0.8671846320767177],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 384,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 385,IDs: [56, 283, 351, 327],Nomes: [Dev56, Dev283, Dev351, Dev327],Fit: [0.7623644277040253, 0.75, 0.92, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 386,IDs: [17, 45, 8, 89],Nomes: [Dev17, Dev45, Dev8, Dev89],Fit: [0.75, 0.75, 0.75, 0.83],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 387,IDs: [82, 16, 38, 46],Nomes: [Dev82, Dev16, Dev38, Dev46],Fit: [0.8329683348335676, 0.5924201277841536, 0.7940402925710169, 0.7464923601751466],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 388,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 389,IDs: [56, 16, 351, 327],Nomes: [Dev56, Dev16, Dev351, Dev327],Fit: [0.7766872230276773, 0.6130813957484205, 0.9076324887758995, 0.8278136007528845],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.47
Cromossomo: 390,IDs: [82, 48, 38, 46],Nomes: [Dev82, Dev48, Dev38, Dev46],Fit: [0.8138479272753646, 0.75, 0.838571640776496, 0.7783010999214526],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 391,IDs: [81, 28, 17, 62],Nomes: [Dev81, Dev28, Dev17, Dev62],Fit: [0.83, 0.75, 0.75, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 392,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 393,IDs: [56, 16, 94, 62],Nomes: [Dev56, Dev16, Dev94, Dev62],Fit: [0.7997109050117895, 0.6728543927352726, 1.00, 0.5848456371688971],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 394,IDs: [53, 8, 29, 46],Nomes: [Dev53, Dev8, Dev29, Dev46],Fit: [0.58, 0.75, 0.75, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 395,IDs: [81, 28, 351, 327],Nomes: [Dev81, Dev28, Dev351, Dev327],Fit: [0.8090445023424229, 0.6998000066939712, 0.8291672035514341, 0.7933327421942433],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 396,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 397,IDs: [447, 8, 27, 211],Nomes: [Dev447, Dev8, Dev27, Dev211],Fit: [0.83, 0.7435733474967703, 0.83, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.38
Cromossomo: 398,IDs: [56, 16, 29, 62],Nomes: [Dev56, Dev16, Dev29, Dev62],Fit: [0.7662590736727474, 0.6891063650529694, 0.8100127333781589, 0.6626244172269186],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.70
Cromossomo: 399,IDs: [104, 97, 65, 89],Nomes: [Dev104, Dev97, Dev65, Dev89],Fit: [0.58, 0.75, 0.58, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
